398133,-0.03,-0.00,1.02,0.38,-0.39,-0.13,0.04,1.78,141.80
398143,-0.03,-0.00,1.02,0.14,-0.42,0.15,-0.08,1.78,141.80
398153,-0.03,-0.00,1.02,-0.13,-0.37,0.27,0.02,1.77,141.82
398163,-0.03,0.00,1.02,-0.01,-0.31,0.08,0.12,1.69,141.81
398173,-0.03,0.00,1.02,0.17,-0.39,0.15,0.02,1.74,141.81
398183,-0.03,0.00,1.02,0.55,-0.39,-0.28,0.10,1.83,141.79
398193,-0.03,-0.00,1.02,0.50,-0.36,-0.36,-0.01,1.83,141.78
398203,-0.03,0.00,1.02,0.40,-0.43,-0.24,0.09,1.88,141.79
398213,-0.03,-0.00,1.02,0.38,-0.42,-0.44,-0.02,1.89,141.77
398223,-0.04,-0.00,1.02,0.38,-0.42,-0.40,-0.09,1.97,141.77
398233,-0.03,-0.00,1.02,0.38,-0.37,-0.40,-0.02,1.87,141.77
398243,-0.03,0.00,1.02,0.52,-0.40,-0.43,0.05,1.77,141.76
398253,-0.03,0.00,1.02,0.70,-0.37,-0.19,0.17,1.79,141.77
398263,-0.03,0.00,1.02,0.58,-0.35,-0.16,0.25,1.71,141.78
398273,-0.03,0.00,1.02,0.51,-0.33,-0.03,0.30,1.60,141.78
398283,-0.03,0.01,1.02,0.52,-0.36,0.02,0.41,1.55,141.79
398293,-0.03,0.01,1.02,0.29,-0.36,0.43,0.30,1.59,141.81
398303,-0.03,0.00,1.02,0.19,-0.24,0.55,0.19,1.55,141.81
398313,-0.03,0.01,1.02,0.26,-0.33,0.33,0.28,1.63,141.81
398323,-0.03,0.01,1.02,0.26,-0.31,0.23,0.17,1.59,141.80
398333,-0.03,0.00,1.02,0.35,-0.26,0.27,0.17,1.48,141.81
398343,-0.03,0.01,1.02,0.35,-0.34,-0.00,0.29,1.47,141.80
398353,-0.03,0.01,1.02,0.38,-0.36,0.13,0.30,1.58,141.81
398363,-0.03,0.01,1.02,0.27,-0.31,0.06,0.32,1.47,141.81
398373,-0.03,0.00,1.02,0.18,-0.24,0.08,0.22,1.51,141.80
398383,-0.03,0.00,1.02,0.44,-0.29,-0.19,0.19,1.61,141.79
398393,-0.03,0.00,1.02,0.56,-0.23,-0.48,0.10,1.68,141.77
398403,-0.03,0.00,1.02,0.38,-0.26,-0.26,0.04,1.77,141.78
398413,-0.03,-0.00,1.01,0.42,-0.25,-0.41,-0.07,1.79,141.76
398423,-0.03,-0.00,1.02,0.42,-0.18,-0.25,-0.11,1.90,141.76
398433,-0.03,-0.00,1.02,0.27,-0.20,-0.30,-0.04,1.80,141.76
398443,-0.03,-0.00,1.02,0.41,-0.18,-0.28,-0.10,1.89,141.76
398453,-0.03,-0.00,1.02,0.37,-0.09,-0.23,-0.17,1.81,141.76
398463,-0.03,-0.00,1.02,0.15,-0.10,0.05,-0.19,1.69,141.77
398473,-0.03,-0.00,1.02,0.08,-0.11,0.16,-0.14,1.59,141.77
398483,-0.03,-0.00,1.02,0.08,-0.12,0.15,-0.06,1.67,141.78
398493,-0.03,0.00,1.02,-0.01,-0.13,0.46,-0.00,1.58,141.80
398503,-0.03,0.00,1.02,0.11,-0.20,0.17,-0.01,1.68,141.79
398513,-0.03,0.00,1.02,0.20,-0.17,0.13,0.04,1.79,141.79
398523,-0.04,0.00,1.02,0.23,-0.11,-0.01,0.04,1.91,141.78
398533,-0.03,0.00,1.02,0.48,-0.19,-0.24,0.16,1.86,141.77
398543,-0.03,0.00,1.02,0.40,-0.20,-0.34,0.11,1.75,141.76
398553,-0.03,-0.00,1.02,0.54,-0.25,-0.36,0.02,1.69,141.76
398563,-0.03,-0.00,1.02,0.53,-0.23,-0.25,0.03,1.57,141.76
398573,-0.03,0.00,1.02,0.54,-0.25,-0.28,0.12,1.48,141.76
398583,-0.03,0.00,1.02,0.31,-0.30,0.02,0.22,1.44,141.77
398593,-0.03,0.00,1.02,0.32,-0.18,-0.13,0.13,1.39,141.76
398603,-0.03,0.00,1.02,0.38,-0.16,-0.28,0.07,1.48,141.75
398613,-0.03,-0.00,1.02,0.29,-0.21,-0.32,-0.02,1.55,141.74
398623,-0.03,-0.00,1.02,-0.24,-0.21,0.33,-0.07,1.66,141.77
398633,-0.04,0.00,1.02,-0.21,-0.26,0.31,0.03,1.71,141.78
398643,-0.04,0.00,1.02,-0.14,-0.25,0.26,0.11,1.79,141.78
398653,-0.04,0.00,1.02,0.02,-0.24,0.23,0.04,1.88,141.78
398663,-0.04,0.00,1.02,0.14,-0.22,0.27,0.10,1.77,141.79
398673,-0.03,0.00,1.02,0.36,-0.05,0.16,0.17,1.69,141.79
398683,-0.03,0.00,1.02,0.31,-0.09,0.21,0.21,1.57,141.79
398693,-0.03,0.00,1.02,0.15,-0.11,0.11,0.09,1.59,141.78
398703,-0.03,0.00,1.02,0.08,-0.09,0.29,0.12,1.70,141.80
398713,-0.03,0.00,1.01,0.19,-0.12,0.21,0.11,1.81,141.79
398723,-0.04,0.00,1.01,0.31,-0.13,-0.05,0.17,1.91,141.78
398733,-0.04,0.00,1.01,0.16,-0.15,0.02,0.11,2.01,141.79
398743,-0.04,0.00,1.01,0.26,-0.11,0.17,0.02,2.07,141.79
398753,-0.03,0.00,1.01,0.19,-0.13,0.24,0.08,1.97,141.80
398763,-0.03,0.00,1.01,0.03,-0.12,0.24,0.14,1.87,141.80
398773,-0.03,0.00,1.01,0.19,-0.11,-0.15,0.09,1.98,141.78
398783,-0.03,0.00,1.01,0.33,-0.13,-0.33,0.15,1.87,141.77
398793,-0.03,0.00,1.01,0.41,-0.15,-0.45,0.20,1.76,141.77
398803,-0.03,0.00,1.02,0.51,-0.11,-0.44,0.12,1.84,141.76
398813,-0.03,0.00,1.02,0.06,-0.17,-0.26,0.21,1.87,141.77
398823,-0.04,-0.00,1.02,-0.16,-0.21,0.00,0.10,1.92,141.77
398833,-0.04,-0.00,1.02,-0.06,-0.27,0.12,0.06,2.02,141.78
398843,-0.04,0.00,1.02,-0.20,-0.16,0.23,0.15,1.97,141.79
398853,-0.04,0.00,1.02,-0.21,-0.17,0.09,0.08,2.06,141.78
398863,-0.04,-0.00,1.02,0.09,-0.12,0.01,0.04,1.95,141.78
398873,-0.04,0.00,1.02,0.07,-0.18,0.15,0.13,2.02,141.79
398883,-0.04,0.00,1.02,0.11,-0.20,0.00,0.22,1.94,141.78
398893,-0.03,0.00,1.02,0.21,-0.21,-0.11,0.15,1.86,141.78
398903,-0.03,0.00,1.02,0.30,-0.15,-0.06,0.27,1.83,141.78
398913,-0.03,0.00,1.02,0.24,-0.12,-0.06,0.38,1.87,141.78
398923,-0.03,0.00,1.02,0.36,-0.21,-0.17,0.28,1.82,141.77
398933,-0.03,-0.00,1.02,0.31,-0.19,-0.21,0.18,1.77,141.77
398943,-0.03,0.00,1.02,0.33,-0.16,-0.01,0.29,1.81,141.78
398953,-0.03,0.00,1.02,0.41,-0.22,-0.13,0.24,1.90,141.77
398963,-0.03,0.00,1.02,0.40,-0.28,0.01,0.34,1.94,141.78
398973,-0.03,0.01,1.02,0.32,-0.26,-0.12,0.45,1.97,141.78
398983,-0.03,0.01,1.02,0.07,-0.30,0.05,0.56,1.96,141.79
398993,-0.04,0.01,1.02,0.09,-0.30,-0.07,0.47,2.03,141.78
399003,-0.03,0.01,1.02,-0.14,-0.35,0.30,0.43,1.91,141.80
399013,-0.03,0.01,1.02,-0.09,-0.27,0.36,0.36,2.00,141.80
399023,-0.04,0.01,1.02,-0.10,-0.21,0.50,0.34,2.11,141.81
399033,-0.04,0.01,1.02,-0.22,-0.21,0.75,0.23,2.17,141.82
399043,-0.04,0.00,1.02,-0.25,-0.24,0.74,0.16,2.07,141.83
399053,-0.03,0.01,1.02,-0.17,-0.18,0.71,0.25,2.00,141.84
399063,-0.03,0.01,1.02,0.09,-0.08,0.47,0.31,1.90,141.83
399073,-0.03,0.01,1.02,0.01,-0.13,0.54,0.37,1.80,141.84
399083,-0.03,0.01,1.02,-0.09,-0.17,0.64,0.35,1.91,141.85
399093,-0.03,0.01,1.02,-0.07,-0.27,0.50,0.27,1.99,141.85
399103,-0.03,0.01,1.02,0.11,-0.28,0.38,0.33,2.08,141.85
